ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team,TEAM_ID,Year,start_seconds,end_seconds,mid_seconds,players_on,opp_players_on,season
03:13,"Lillard 2' Driving Layup (23 PTS)
",1,1,0,0,2014-04-20,41300171,0,0,HOU,4,0,-5,03:18,Off Steal,0,Lillard 2' Driving Layup (23 PTS),,HOU,POR,POR,1610612757,2014,2682,2687,2684.5,2590|200746|201587|202083|203081,201935|201976|202391|202718|203093,2013-14
09:51,"Aldridge  3PT Jump Shot (27 PTS) (Lillard 4 AST)
",0,0,1,1,2014-04-20,41300171,0,0,HOU,4,0,-13,10:12,Off Timeout,0,Aldridge  3PT Jump Shot (27 PTS) (Lillard 4 AST),,HOU,POR,POR,1610612757,2014,2268,2289,2278.5,2590|200746|201577|201587|203081,2730|101128|201976|202391|202718,2013-14
10:21,"Howard STEAL (1 STL): Williams Bad Pass Turnover (P2.T9)
",0,0,0,0,2014-04-20,41300171,0,0,HOU,4,0,-10,10:28,Off Corner 3 Miss,1,Howard STEAL (1 STL): Williams Bad Pass Turnover (P2.T9),,HOU,POR,POR,1610612757,2014,2252,2259,2255.5,2590|2748|201577|201587|203081,2730|101128|201976|202391|202718,2013-14
04:23,"Beverley P.FOUL (P1.T2)
Matthews 1' Dunk (9 PTS) (Batum 1 AST)
",1,1,0,0,2014-04-20,41300171,0,0,HOU,2,0,-11,04:39,Off At Rim Make,0,Matthews 1' Dunk (9 PTS) (Batum 1 AST),,HOU,POR,POR,1610612757,2014,1161,1177,1169.0,200746|201587|202083|203080|203081,2730|201935|201976|202391|203093,2013-14
06:24,"MISS Matthews 4' Running Jump Shot
Aldridge REBOUND (Off:2 Def:3)
Aldridge 2' Layup (4 PTS)
",2,1,0,0,2014-04-20,41300171,0,1,HOU,1,0,4,06:53,Off At Rim Make,0,MISS Matthews 4' Running Jump Shot,,HOU,POR,POR,1610612757,2014,307,336,321.5,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
05:14,"MISS Aldridge 1' Layup
Lopez REBOUND (Off:1 Def:2)
MISS Lopez 2' Tip Shot
Jones REBOUND (Off:0 Def:4)
",2,0,0,0,2014-04-20,41300171,0,1,HOU,1,0,5,05:36,Off Short Mid-Range Make,0,Lopez REBOUND (Off:1 Def:2),,HOU,POR,POR,1610612757,2014,384,406,395.0,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
09:51,"MISS Matthews 25' 3PT Jump Shot
Aldridge REBOUND (Off:1 Def:1)
Aldridge 1' Layup (2 PTS)
",1,1,1,0,2014-04-20,41300171,0,1,HOU,1,0,-2,09:56,Off At Rim Miss,0,MISS Matthews 25' 3PT Jump Shot,,HOU,POR,POR,1610612757,2014,124,129,126.5,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
04:47,"Jones S.FOUL (P1.T3)
Aldridge Free Throw 1 of 2 (5 PTS)
Aldridge Free Throw 2 of 2 (6 PTS)
",0,0,0,0,2014-04-20,41300171,0,0,HOU,1,1,2,05:07,Off Arc 3 Make,0,Aldridge Free Throw 2 of 2 (6 PTS),,HOU,POR,POR,1610612757,2014,413,433,423.0,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
09:51,"MISS Matthews 25' 3PT Jump Shot
Aldridge REBOUND (Off:1 Def:1)
Aldridge 1' Layup (2 PTS)
",1,1,1,0,2014-04-20,41300171,0,1,HOU,1,0,-2,09:56,Off At Rim Miss,0,Aldridge REBOUND (Off:1 Def:1),,HOU,POR,POR,1610612757,2014,124,129,126.5,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
09:51,"MISS Matthews 25' 3PT Jump Shot
Aldridge REBOUND (Off:1 Def:1)
Aldridge 1' Layup (2 PTS)
",1,1,1,0,2014-04-20,41300171,0,1,HOU,1,0,-2,09:56,Off At Rim Miss,0,Aldridge 1' Layup (2 PTS),,HOU,POR,POR,1610612757,2014,124,129,126.5,200746|201577|201587|202083|203081,2730|201935|201976|202718|203093,2013-14
05:24,"MISS Matthews 9' Running Jump Shot
Aldridge REBOUND (Off:4 Def:5)
MISS Aldridge 6' Jump Shot
Robinson REBOUND (Off:3 Def:0)
MISS Robinson 1' Tip Shot
Jones REBOUND (Off:1 Def:8)
",3,0,0,0,2014-04-20,41300171,0,2,HOU,2,0,-7,05:50,Off Timeout,0,Robinson REBOUND (Off:3 Def:0),,HOU,POR,POR,1610612757,2014,1090,1116,1103.0,200746|201587|202083|203080|203081,2730|201935|201976|202391|203093,2013-14
